,Dates,Expo_smooth_pred,PLID,Product Family,Business Unit,holt_pred,Prophet_pred,SARMAX_pred,predictions_final,test_size
2190,01-07-2023,805.597234,NCS2K-16-AD-CCOFS=,15454W,OTBU,279.4235498,72.9006492,57856.02316,1237.903,M
2191,01-08-2023,818.0272889,NCS2K-16-AD-CCOFS=,15454W,OTBU,287.6892875,37.63740968,48526.21349,-1925.4349,XS
2192,01-09-2023,830.3330651,NCS2K-16-AD-CCOFS=,15454W,OTBU,295.8726179,-0.384359557,45288.96719,-1267.7914,XS
2193,01-10-2023,842.5158051,NCS2K-16-AD-CCOFS=,15454W,OTBU,303.9743626,-40.23615227,56544.25531,624.57886,M
2194,01-11-2023,854.576739,NCS2K-16-AD-CCOFS=,15454W,OTBU,311.995335,-80.99283436,47002.35962,-1970.9325,XS
2195,01-12-2023,866.5170846,NCS2K-16-AD-CCOFS=,15454W,OTBU,319.9363404,-121.7407945,51791.85007,-1641.6133,XS
2196,01-01-2023,909.428794,NCS2K-400G-XP=,15454W,OTBU,496.635953,529.2202507,5679.230383,934.547,M
2197,01-02-2023,917.7730254,NCS2K-400G-XP=,15454W,OTBU,533.4138864,773.8340393,4084.882322,1095.3253,M
2198,01-03-2023,926.0335426,NCS2K-400G-XP=,15454W,OTBU,569.784756,980.5039224,4105.068074,1287.6609,M
2199,01-04-2023,934.2111854,NCS2K-400G-XP=,15454W,OTBU,605.7530673,1146.289803,4305.472728,1287.6609,M
2200,01-05-2023,942.3067852,NCS2K-400G-XP=,15454W,OTBU,641.3232758,1269.420128,4182.979865,1499.5107,M
2201,01-06-2023,950.3211653,NCS2K-400G-XP=,15454W,OTBU,676.4997879,1349.309962,5511.208878,1456.9255,M
2202,01-07-2023,958.2551404,NCS2K-400G-XP=,15454W,OTBU,711.286961,1386.545732,3783.20204,1499.5107,M
2203,01-08-2023,966.1095172,NCS2K-400G-XP=,15454W,OTBU,745.6891044,1382.83775,6701.573502,1285.197,M
2204,01-09-2023,973.8850943,NCS2K-400G-XP=,15454W,OTBU,779.7104796,1340.942467,6517.881021,2593.663,L
2205,01-10-2023,981.5826622,NCS2K-400G-XP=,15454W,OTBU,813.3553011,1264.557304,6576.626121,1285.197,M
2206,01-11-2023,989.2030036,NCS2K-400G-XP=,15454W,OTBU,846.6277365,1158.191579,5274.968691,1245.0757,M
2207,01-12-2023,996.7468932,NCS2K-400G-XP=,15454W,OTBU,879.5319076,1027.017706,8221.384609,987.9467,M
2208,01-01-2023,3193.17702,NCS4202-SA,NCS4200,BATBU,1475.662048,576.0409521,32286.60579,1072.2433,M
2209,01-02-2023,3208.202269,NCS4202-SA,NCS4200,BATBU,1630.592107,601.2386795,14547.39695,2656.1624,L
2210,01-03-2023,3223.077266,NCS4202-SA,NCS4200,BATBU,1783.980699,594.7741037,17639.01358,5179.368,XL
2211,01-04-2023,3237.803513,NCS4202-SA,NCS4200,BATBU,1935.843162,558.7955825,20649.84736,3087.335,L
2212,01-05-2023,3252.382498,NCS4202-SA,NCS4200,BATBU,2086.194678,496.0522035,16287.96033,2068.1282,L
2213,01-06-2023,3266.815692,NCS4202-SA,NCS4200,BATBU,2235.050283,409.8111639,17966.07448,3896.9458,L
2214,01-07-2023,3281.104555,NCS4202-SA,NCS4200,BATBU,2382.424858,303.7681329,32839.73431,2271.172,L
2215,01-08-2023,3295.250529,NCS4202-SA,NCS4200,BATBU,2528.33314,181.952498,22373.86551,1388.3667,M
2216,01-09-2023,3309.255044,NCS4202-SA,NCS4200,BATBU,2672.789717,48.62940068,37606.51462,4245.6606,L
2217,01-10-2023,3323.119513,NCS4202-SA,NCS4200,BATBU,2815.809032,-91.79956406,40136.72962,1172.5402,M
2218,01-11-2023,3336.845337,NCS4202-SA,NCS4200,BATBU,2957.405387,-234.8951612,38360.96609,152.33917,S
2219,01-12-2023,3350.433904,NCS4202-SA,NCS4200,BATBU,3097.592938,-376.2770959,31122.03321,1066.2509,M
2220,01-01-2023,481.5800222,NCS2K-TNCS-2O-K9,15454W,OTBU,154.2758408,159.1374959,293350.1196,4553.908,L
2221,01-02-2023,487.1042442,NCS2K-TNCS-2O-K9,15454W,OTBU,157.504805,148.2099999,60343.47167,-3402.3384,XS
2222,01-03-2023,492.5732239,NCS2K-TNCS-2O-K9,15454W,OTBU,160.7015279,105.8749089,75652.769,-3071.7449,XS
2223,01-04-2023,497.9875138,NCS2K-TNCS-2O-K9,15454W,OTBU,163.8663315,35.94930643,146768.6296,6976.872,XL
2224,01-05-2023,503.3476609,NCS2K-TNCS-2O-K9,15454W,OTBU,166.9995345,-57.05628208,181178.6067,7268.8623,XL
2225,01-06-2023,508.6542065,NCS2K-TNCS-2O-K9,15454W,OTBU,170.1014523,-168.0970156,142127.0876,5195.249,XL
2226,01-07-2023,513.9076866,NCS2K-TNCS-2O-K9,15454W,OTBU,173.1723975,-291.7648363,227158.7531,4538.069,L
2227,01-08-2023,519.1086319,NCS2K-TNCS-2O-K9,15454W,OTBU,176.2126792,-422.4664315,84508.8879,-6130.304,XS
2228,01-09-2023,524.2575678,NCS2K-TNCS-2O-K9,15454W,OTBU,179.2226037,-554.6028171,162025.1949,5640.0166,XL
2229,01-10-2023,529.3550143,NCS2K-TNCS-2O-K9,15454W,OTBU,182.202474,-682.7453118,468711.958,4538.069,L
2230,01-11-2023,534.4014863,NCS2K-TNCS-2O-K9,15454W,OTBU,185.1525902,-801.8028367,275207.5204,4538.069,L
2231,01-12-2023,539.3974937,NCS2K-TNCS-2O-K9,15454W,OTBU,188.0732495,-907.1757806,114243.8915,2520.9746,L
2232,01-01-2023,13645.62574,NIM-24A,WANLAN,SRSBU,5492.207187,7049.356647,135682.2899,14388.565,XL
2233,01-02-2023,13716.53522,NIM-24A,WANLAN,SRSBU,5545.011077,4496.413995,41683.41891,9551.291,XL
2234,01-03-2023,13786.73561,NIM-24A,WANLAN,SRSBU,5597.286929,2037.062817,44239.44381,6513.2593,XL
2235,01-04-2023,13856.23399,NIM-24A,WANLAN,SRSBU,5649.040022,-266.3205646,64614.72389,-6112.853,XS
2236,01-05-2023,13925.03739,NIM-24A,WANLAN,SRSBU,5700.275583,-2355.527717,54115.947,2168.1846,L
2237,01-06-2023,13993.15275,NIM-24A,WANLAN,SRSBU,5750.99879,-4178.331792,50476.99655,6341.4614,XL
2238,01-07-2023,14060.58696,NIM-24A,WANLAN,SRSBU,5801.214764,-5690.132978,116155.7358,-2923.829,XS
2239,01-08-2023,14127.34683,NIM-24A,WANLAN,SRSBU,5850.928578,-6855.382757,69556.84836,-1050.7054,XS
2240,01-09-2023,14193.4391,NIM-24A,WANLAN,SRSBU,5900.145255,-7648.740573,79459.43224,-1745.7118,XS
2241,01-10-2023,14258.87045,NIM-24A,WANLAN,SRSBU,5948.869764,-8055.924505,137574.1595,10359.678,XL
2242,01-11-2023,14323.64748,NIM-24A,WANLAN,SRSBU,5997.107029,-8074.226824,121606.5927,-2928.8015,XS
2243,01-12-2023,14387.77675,NIM-24A,WANLAN,SRSBU,6044.861921,-7712.675561,82659.9005,-3234.4526,XS
2244,01-01-2023,2480.067111,ONS-CFP2-WDM=,ONS,OTBU,1027.170383,1135.181631,7392.525201,1377.9927,M
2245,01-02-2023,2501.91355,ONS-CFP2-WDM=,ONS,OTBU,1090.31831,2597.929099,5608.864652,2760.7275,L
2246,01-03-2023,2523.541525,ONS-CFP2-WDM=,ONS,OTBU,1152.835105,4001.140862,6957.408408,3739.2615,L
2247,01-04-2023,2544.953221,ONS-CFP2-WDM=,ONS,OTBU,1214.727076,5315.905525,6163.290216,5118.5986,XL
2248,01-05-2023,2566.150799,ONS-CFP2-WDM=,ONS,OTBU,1276.000468,6515.989812,5943.211405,4917.6577,L
2249,01-06-2023,2587.136402,ONS-CFP2-WDM=,ONS,OTBU,1336.661464,7578.489106,7618.830282,6240.4473,XL
2250,01-07-2023,2607.912149,ONS-CFP2-WDM=,ONS,OTBU,1396.716183,8484.378872,8566.051922,6442.6836,XL
2251,01-08-2023,2628.480138,ONS-CFP2-WDM=,ONS,OTBU,1456.170686,9218.953195,7880.928498,9094.262,XL
2252,01-09-2023,2648.842447,ONS-CFP2-WDM=,ONS,OTBU,1515.03097,9772.139969,8572.41387,8690.863,XL
2253,01-10-2023,2669.001133,ONS-CFP2-WDM=,ONS,OTBU,1573.302976,10138.68576,8814.120447,8690.863,XL
2254,01-11-2023,2688.958233,ONS-CFP2-WDM=,ONS,OTBU,1630.992583,10318.20704,7555.88782,11555.664,XL
2255,01-12-2023,2708.715761,ONS-CFP2-WDM=,ONS,OTBU,1688.105611,10315.10831,8324.590891,10703.419,XL
2256,01-01-2023,-0.678717747,NCS4K-4H-OPW-LO,NCS4000,OTBU,10.58000223,80.11593507,4932.646038,353.86893,S
2257,01-02-2023,-1.350216492,NCS4K-4H-OPW-LO,NCS4000,OTBU,2.118314416,-162.3632615,2232.345606,432.63986,S
2258,01-03-2023,-2.01457302,NCS4K-4H-OPW-LO,NCS4000,OTBU,-6.087478387,-408.5553051,1539.689894,432.63986,S
2259,01-04-2023,-2.671863296,NCS4K-4H-OPW-LO,NCS4000,OTBU,-14.04511485,-653.3518485,2400.011592,432.63986,S
2260,01-05-2023,-3.322162478,NCS4K-4H-OPW-LO,NCS4000,OTBU,-21.76209963,-891.563601,2224.234271,432.63986,S
2261,01-06-2023,-3.965544925,NCS4K-4H-OPW-LO,NCS4000,OTBU,-29.24571041,-1118.058657,2913.014331,272.81613,S
2262,01-07-2023,-4.602084206,NCS4K-4H-OPW-LO,NCS4000,OTBU,-36.50300479,-1327.902572,3049.03147,272.81613,S
2263,01-08-2023,-5.231853106,NCS4K-4H-OPW-LO,NCS4000,OTBU,-43.54082695,-1516.496225,1584.702754,432.63986,S
2264,01-09-2023,-5.854923636,NCS4K-4H-OPW-LO,NCS4000,OTBU,-50.36581408,-1679.707505,2439.679789,432.63986,S
2265,01-10-2023,-6.471367042,NCS4K-4H-OPW-LO,NCS4000,OTBU,-56.98440265,-1813.992935,3189.614669,353.86893,S
2266,01-11-2023,-7.081253811,NCS4K-4H-OPW-LO,NCS4000,OTBU,-63.40283448,-1916.505591,2636.413713,309.53708,S
2267,01-12-2023,-7.684653682,NCS4K-4H-OPW-LO,NCS4000,OTBU,-69.62716265,-1985.185963,2232.536489,432.63986,S
2268,01-01-2023,4864.241853,P-LTEA-EA,ISR1K,SRSBU,3163.349251,4877.937789,3988.393794,4785.193,L
2269,01-02-2023,4883.291287,P-LTEA-EA,ISR1K,SRSBU,3232.062033,8724.074899,1281.662432,8530.457,XL
2270,01-03-2023,4902.150227,P-LTEA-EA,ISR1K,SRSBU,3300.088031,12377.70761,1794.572372,10970.751,XL
2271,01-04-2023,4920.820577,P-LTEA-EA,ISR1K,SRSBU,3367.434109,15779.75789,2297.480818,10953.609,XL
2272,01-05-2023,4939.304224,P-LTEA-EA,ISR1K,SRSBU,3434.107063,18878.20973,1591.952835,20388.547,XL
2273,01-06-2023,4957.603035,P-LTEA-EA,ISR1K,SRSBU,3500.11362,21629.14894,1814.204198,16097.56,XL
2274,01-07-2023,4975.718857,P-LTEA-EA,ISR1K,SRSBU,3565.460443,23997.57033,1391.087207,18715.654,XL
2275,01-08-2023,4993.653521,P-LTEA-EA,ISR1K,SRSBU,3630.154123,25957.93603,2105.477308,20857.924,XL
2276,01-09-2023,5011.408839,P-LTEA-EA,ISR1K,SRSBU,3694.201191,27494.47579,3688.02781,23447.328,XL
2277,01-10-2023,5028.986603,P-LTEA-EA,ISR1K,SRSBU,3757.608108,28601.22762,7316.306539,21502.17,XL
2278,01-11-2023,5046.38859,P-LTEA-EA,ISR1K,SRSBU,3820.381273,29281.82392,2314.178883,21657.727,XL
2279,01-12-2023,5063.616557,P-LTEA-EA,ISR1K,SRSBU,3882.52702,29549.03564,2942.571051,23542.549,XL
2280,01-01-2023,15695.76538,QDD-400G-FR4-S,QDD400G,TOASTBU,3077.422437,6238.053016,10226.03357,5915.091,XL
2281,01-02-2023,15842.0531,QDD-400G-FR4-S,QDD400G,TOASTBU,3232.399323,9644.765557,6693.785713,9774.604,XL
2282,01-03-2023,15986.87795,QDD-400G-FR4-S,QDD400G,TOASTBU,3385.826441,9698.075807,6166.008721,9801.482,XL
2283,01-04-2023,16130.25455,QDD-400G-FR4-S,QDD400G,TOASTBU,3537.719287,6554.516063,8192.851738,6208.703,XL
2284,01-05-2023,16272.19738,QDD-400G-FR4-S,QDD400G,TOASTBU,3688.093204,451.7860821,10357.7437,-225.51949,XS
2285,01-06-2023,16412.72078,QDD-400G-FR4-S,QDD400G,TOASTBU,3836.963383,-8299.454598,8500.340927,-345.43927,XS
2286,01-07-2023,16551.83895,QDD-400G-FR4-S,QDD400G,TOASTBU,3984.344859,-19325.48694,9984.488275,-225.51949,XS
2287,01-08-2023,16689.56594,QDD-400G-FR4-S,QDD400G,TOASTBU,4130.252521,-32200.83372,6945.287197,1215.013,M
2288,01-09-2023,16825.91566,QDD-400G-FR4-S,QDD400G,TOASTBU,4274.701107,-46460.63852,7310.956543,953.94214,M
2289,01-10-2023,16960.90188,QDD-400G-FR4-S,QDD400G,TOASTBU,4417.705206,-61613.7765,10423.7296,418.91718,S
2290,01-11-2023,17094.53824,QDD-400G-FR4-S,QDD400G,TOASTBU,4559.279264,-77156.33806,9022.641112,237.8018,S
2291,01-12-2023,17226.83824,QDD-400G-FR4-S,QDD400G,TOASTBU,4699.437582,-92585.1235,8413.91152,298.99738,S
2292,01-01-2023,1228.969904,QDD-4X100G-FR-S,QDD400G,TOASTBU,792.6249683,382.1286065,3884.098123,812.9014,M
2293,01-02-2023,1437.037948,QDD-4X100G-FR-S,QDD400G,TOASTBU,875.0835967,382.1772423,870.083512,391.03445,S
2294,01-03-2023,1638.425724,QDD-4X100G-FR-S,QDD400G,TOASTBU,956.7588765,382.225878,1320.87706,467.33517,S
2295,01-04-2023,1833.347708,QDD-4X100G-FR-S,QDD400G,TOASTBU,1037.658249,382.2745138,2641.032065,803.0063,M
2296,01-05-2023,2022.011495,QDD-4X100G-FR-S,QDD400G,TOASTBU,1117.789087,382.3231495,1495.389319,744.3611,M
2297,01-06-2023,2204.618009,QDD-4X100G-FR-S,QDD400G,TOASTBU,1197.158689,382.3717853,1646.318937,744.3611,M
2298,01-07-2023,2381.361727,QDD-4X100G-FR-S,QDD400G,TOASTBU,1275.774288,382.420421,2234.367918,744.3611,M
2299,01-08-2023,2552.430881,QDD-4X100G-FR-S,QDD400G,TOASTBU,1353.643047,382.4690567,1916.338104,663.63257,M
2300,01-09-2023,2718.007659,QDD-4X100G-FR-S,QDD400G,TOASTBU,1430.772061,382.5176925,2185.336878,663.63257,M
2301,01-10-2023,2878.2684,QDD-4X100G-FR-S,QDD400G,TOASTBU,1507.168357,382.5663282,3082.160248,766.793,M
2302,01-11-2023,3033.383783,QDD-4X100G-FR-S,QDD400G,TOASTBU,1582.838896,382.614964,2554.218072,849.2057,M
2303,01-12-2023,3183.519005,QDD-4X100G-FR-S,QDD400G,TOASTBU,1657.790572,382.6635997,3430.091635,1033.4193,M
2304,01-01-2023,8127.292724,QSFP-100G-AOC3M,QSFP100,TOASTBU,2269.097785,2057.890709,502.4828908,1885.7109,L
2305,01-02-2023,8201.841317,QSFP-100G-AOC3M,QSFP100,TOASTBU,2339.490668,4796.115376,637.8311998,3806.8247,L
2306,01-03-2023,8275.653133,QSFP-100G-AOC3M,QSFP100,TOASTBU,2409.180094,7347.93005,534.1460543,6255.854,XL
2307,01-04-2023,8348.735453,QSFP-100G-AOC3M,QSFP100,TOASTBU,2478.173092,9676.398171,523.1027716,9093.715,XL
2308,01-05-2023,8421.095489,QSFP-100G-AOC3M,QSFP100,TOASTBU,2546.476623,11750.03746,663.3363509,9101.584,XL
2309,01-06-2023,8492.740377,QSFP-100G-AOC3M,QSFP100,TOASTBU,2614.097575,13543.40087,910.6972342,7192.1826,XL
2310,01-07-2023,8563.677186,QSFP-100G-AOC3M,QSFP100,TOASTBU,2681.042771,15037.5116,1192.29859,8233.605,XL
2311,01-08-2023,8633.912914,QSFP-100G-AOC3M,QSFP100,TOASTBU,2747.318964,16220.14335,919.5026472,3956.5442,L
2312,01-09-2023,8703.45449,QSFP-100G-AOC3M,QSFP100,TOASTBU,2812.932838,17085.94053,906.9624116,3956.5442,L
2313,01-10-2023,8772.308774,QSFP-100G-AOC3M,QSFP100,TOASTBU,2877.891014,17636.37747,1209.174702,20465.744,XL
2314,01-11-2023,8840.48256,QSFP-100G-AOC3M,QSFP100,TOASTBU,2942.200042,17879.55942,1209.373494,21796.092,XL
2315,01-12-2023,8907.982571,QSFP-100G-AOC3M,QSFP100,TOASTBU,3005.866411,17829.87215,786.410343,11812.927,XL
2316,01-01-2023,8243.929644,QSFP-100G-CWDM4-S,QSFP100,TOASTBU,23211.79503,27197.88,18861.50052,18040.316,XL
2317,01-02-2023,8262.669992,QSFP-100G-CWDM4-S,QSFP100,TOASTBU,24458.50538,11887.214,9261.013189,10872.881,XL
2318,01-03-2023,8281.222936,QSFP-100G-CWDM4-S,QSFP100,TOASTBU,25689.03858,-3550.706917,9728.87083,5792.8433,XL
2319,01-04-2023,8299.590351,QSFP-100G-CWDM4-S,QSFP100,TOASTBU,26903.60455,-18855.7892,13849.58502,3342.2026,L
2320,01-05-2023,8317.774091,QSFP-100G-CWDM4-S,QSFP100,TOASTBU,28102.41046,-33769.25126,13002.27009,4163.5327,L
2321,01-06-2023,8335.775995,QSFP-100G-CWDM4-S,QSFP100,TOASTBU,29285.66084,-48039.38059,13324.27022,3342.2026,L
2322,01-07-2023,8353.597879,QSFP-100G-CWDM4-S,QSFP100,TOASTBU,30453.55751,-61427.14686,16514.83934,2547.8518,L
2323,01-08-2023,8371.241544,QSFP-100G-CWDM4-S,QSFP100,TOASTBU,31606.29971,-73711.53045,14814.62244,2323.154,L
2324,01-09-2023,8388.708773,QSFP-100G-CWDM4-S,QSFP100,TOASTBU,32744.08407,-84694.43302,18220.62478,1810.4714,L
2325,01-10-2023,8406.001329,QSFP-100G-CWDM4-S,QSFP100,TOASTBU,33867.1047,-94205.04695,24673.74539,5756.9272,XL
2326,01-11-2023,8423.12096,QSFP-100G-CWDM4-S,QSFP100,TOASTBU,34975.55317,-102103.5744,18145.42047,1614.1897,L
2327,01-12-2023,8440.069395,QSFP-100G-CWDM4-S,QSFP100,TOASTBU,36069.61855,-108284.2029,17834.92057,3464.4568,L
2328,01-01-2023,5964.479767,QSFP-100G-DR-S,QSFP100,TOASTBU,8624.806026,7210.825598,7565.629265,6522.2017,XL
2329,01-02-2023,5311.554736,QSFP-100G-DR-S,QSFP100,TOASTBU,9431.05212,7219.292238,2821.696118,6673.5435,XL
2330,01-03-2023,4665.158955,QSFP-100G-DR-S,QSFP100,TOASTBU,10229.23575,7227.758879,3648.52759,6804.015,XL
2331,01-04-2023,4025.227133,QSFP-100G-DR-S,QSFP100,TOASTBU,11019.43755,7236.225519,4992.367225,6054.175,XL
2332,01-05-2023,3391.694628,QSFP-100G-DR-S,QSFP100,TOASTBU,11801.73733,7244.69216,3620.330127,5645.4683,XL
2333,01-06-2023,2764.497449,QSFP-100G-DR-S,QSFP100,TOASTBU,12576.21411,7253.1588,7752.290368,4300.807,L
2334,01-07-2023,2143.572241,QSFP-100G-DR-S,QSFP100,TOASTBU,13342.94612,7261.62544,5827.675796,3984.5417,L
2335,01-08-2023,1528.856286,QSFP-100G-DR-S,QSFP100,TOASTBU,14102.01081,7270.092081,5986.391397,3276.758,L
2336,01-09-2023,920.2874895,QSFP-100G-DR-S,QSFP100,TOASTBU,14853.48486,7278.558721,5886.589377,4603.9277,L
2337,01-10-2023,317.8043815,QSFP-100G-DR-S,QSFP100,TOASTBU,15597.44417,7287.025361,10156.89588,4554.8276,L
2338,01-11-2023,-278.6538955,QSFP-100G-DR-S,QSFP100,TOASTBU,16333.96388,7295.492002,8365.526267,2370.0776,L
2339,01-12-2023,-869.1475897,QSFP-100G-DR-S,QSFP100,TOASTBU,17063.11839,7303.958642,5632.092388,4487.517,L
2340,01-01-2023,8038.291797,QSFP-100G-LR4-S,QSFP100,TOASTBU,14681.60748,21648.98675,3674.295115,28056.137,XL
2341,01-02-2023,8055.410676,QSFP-100G-LR4-S,QSFP100,TOASTBU,14750.63485,23936.89364,1279.06134,25033.781,XL
2342,01-03-2023,8072.358367,QSFP-100G-LR4-S,QSFP100,TOASTBU,14818.97194,26007.71516,1712.381805,27720.13,XL
2343,01-04-2023,8089.13658,QSFP-100G-LR4-S,QSFP100,TOASTBU,14886.62566,27870.45616,2201.30098,28061.371,XL
2344,01-05-2023,8105.747012,QSFP-100G-LR4-S,QSFP100,TOASTBU,14953.60285,29539.76379,1837.924979,30102.303,XL
2345,01-06-2023,8122.191339,QSFP-100G-LR4-S,QSFP100,TOASTBU,15019.91027,31034.53151,2434.012328,31609.934,XL
2346,01-07-2023,8138.471222,QSFP-100G-LR4-S,QSFP100,TOASTBU,15085.55461,32376.37175,3094.502067,37269.746,XL
2347,01-08-2023,8154.588307,QSFP-100G-LR4-S,QSFP100,TOASTBU,15150.5425,33588.01814,2678.498234,37269.746,XL
2348,01-09-2023,8170.544221,QSFP-100G-LR4-S,QSFP100,TOASTBU,15214.88052,34691.72026,2757.584059,33829.01,XL
2349,01-10-2023,8186.340576,QSFP-100G-LR4-S,QSFP100,TOASTBU,15278.57516,35707.69399,6002.94885,31875.209,XL
2350,01-11-2023,8201.978968,QSFP-100G-LR4-S,QSFP100,TOASTBU,15341.63285,36652.68815,4160.352947,30907.51,XL
2351,01-12-2023,8217.460975,QSFP-100G-LR4-S,QSFP100,TOASTBU,15404.05996,37538.72395,3486.021986,32882.34,XL
2352,01-01-2023,271.0540431,QSFP-100G-ER4L-S,QSFP100,TOASTBU,853.7127285,1361.832721,14757.23088,2865.103,L
2353,01-02-2023,276.031888,QSFP-100G-ER4L-S,QSFP100,TOASTBU,870.5056849,1371.073167,4400.404731,1369.6023,M
2354,01-03-2023,280.9346835,QSFP-100G-ER4L-S,QSFP100,TOASTBU,887.1307685,1358.743172,4742.732513,1369.6023,M
2355,01-04-2023,285.7635611,QSFP-100G-ER4L-S,QSFP100,TOASTBU,903.5896573,1326.991439,7187.117909,1344.2612,M
2356,01-05-2023,290.5196353,QSFP-100G-ER4L-S,QSFP100,TOASTBU,919.8840128,1278.418345,5616.286988,1327.0171,M
2357,01-06-2023,295.2040036,QSFP-100G-ER4L-S,QSFP100,TOASTBU,936.0154798,1215.981126,7360.048625,1344.2612,M
2358,01-07-2023,299.8177472,QSFP-100G-ER4L-S,QSFP100,TOASTBU,951.9856865,1142.891069,10779.87342,3065.836,L
2359,01-08-2023,304.3619308,QSFP-100G-ER4L-S,QSFP100,TOASTBU,967.796245,1062.50573,7864.450292,858.0384,M
2360,01-09-2023,308.8376033,QSFP-100G-ER4L-S,QSFP100,TOASTBU,983.4487514,978.2193133,9248.634017,2422.955,L
2361,01-10-2023,313.2457974,QSFP-100G-ER4L-S,QSFP100,TOASTBU,998.9447854,893.354362,14633.2023,2527.4048,L
2362,01-11-2023,317.5875306,QSFP-100G-ER4L-S,QSFP100,TOASTBU,1014.285911,811.0578371,11083.80258,3679.2178,L
2363,01-12-2023,321.8638049,QSFP-100G-ER4L-S,QSFP100,TOASTBU,1029.473678,734.2045309,6894.01452,786.28796,M
2364,01-01-2023,6310.610051,QSFP-100G-SM-SR,QSFP100,TOASTBU,9681.638789,14901.93652,16523.45408,14526.037,XL
2365,01-02-2023,6308.244002,QSFP-100G-SM-SR,QSFP100,TOASTBU,9788.783309,15888.26872,7362.762223,12393.553,XL
2366,01-03-2023,6305.901614,QSFP-100G-SM-SR,QSFP100,TOASTBU,9894.856384,17143.92235,7550.563925,13423.182,XL
2367,01-04-2023,6303.582649,QSFP-100G-SM-SR,QSFP100,TOASTBU,9999.868728,18680.84106,10280.04911,18200.967,XL
2368,01-05-2023,6301.286874,QSFP-100G-SM-SR,QSFP100,TOASTBU,10103.83095,20503.23631,11351.6469,16795.697,XL
2369,01-06-2023,6299.014056,QSFP-100G-SM-SR,QSFP100,TOASTBU,10206.75355,22606.66754,11423.83665,16795.697,XL
2370,01-07-2023,6296.763967,QSFP-100G-SM-SR,QSFP100,TOASTBU,10308.64692,24977.33586,14519.72384,16755.6,XL
2371,01-08-2023,6294.536379,QSFP-100G-SM-SR,QSFP100,TOASTBU,10409.52136,27591.62829,9403.775397,20864,XL
2372,01-09-2023,6292.331067,QSFP-100G-SM-SR,QSFP100,TOASTBU,10509.38705,30415.94278,11288.28614,24329.99,XL
2373,01-10-2023,6290.147807,QSFP-100G-SM-SR,QSFP100,TOASTBU,10608.25409,33406.81676,16448.66332,28330.316,XL
2374,01-11-2023,6287.986381,QSFP-100G-SM-SR,QSFP100,TOASTBU,10706.13246,36511.37312,11653.46337,19594.65,XL
2375,01-12-2023,6285.846568,QSFP-100G-SM-SR,QSFP100,TOASTBU,10803.03204,39668.08787,13068.28311,16692.998,XL
2376,01-01-2023,20078.52105,QSFP-40G-SR-BD,QSFP40G,TOASTBU,19695.04211,26235.21788,15262.30888,26542.543,XL
2377,01-02-2023,19525.62688,QSFP-40G-SR-BD,QSFP40G,TOASTBU,19050.94439,23817.21403,7584.658974,21998.996,XL
2378,01-03-2023,18978.26166,QSFP-40G-SR-BD,QSFP40G,TOASTBU,18413.28765,21449.00014,7722.841489,24694.795,XL
2379,01-04-2023,18436.37008,QSFP-40G-SR-BD,QSFP40G,TOASTBU,17782.00748,19157.6371,10609.31862,21522.814,XL
2380,01-05-2023,17899.89743,QSFP-40G-SR-BD,QSFP40G,TOASTBU,17157.0401,16966.7097,9163.796634,13959.565,XL
2381,01-06-2023,17368.7895,QSFP-40G-SR-BD,QSFP40G,TOASTBU,16538.3224,14896.0612,10862.00744,15722.028,XL
2382,01-07-2023,16842.99265,QSFP-40G-SR-BD,QSFP40G,TOASTBU,15925.79188,12961.66752,13328.16952,13641.704,XL
2383,01-08-2023,16322.45377,QSFP-40G-SR-BD,QSFP40G,TOASTBU,15319.38667,11175.64916,11389.02652,10911.714,XL
2384,01-09-2023,15807.12028,QSFP-40G-SR-BD,QSFP40G,TOASTBU,14719.0455,9546.414482,12305.15961,9965.252,XL
2385,01-10-2023,15296.94012,QSFP-40G-SR-BD,QSFP40G,TOASTBU,14124.70775,8078.923267,18840.26026,8395.934,XL
2386,01-11-2023,14791.86176,QSFP-40G-SR-BD,QSFP40G,TOASTBU,13536.31337,6775.055962,12917.11021,7534.1284,XL
2387,01-12-2023,14291.83419,QSFP-40G-SR-BD,QSFP40G,TOASTBU,12953.80294,5634.070206,13358.99408,6520.3384,XL
2388,01-01-2023,61494.0329,QSFP-40/100-SRBD,QSFP100,TOASTBU,57434.85895,76640.93988,10674.37283,63037.098,XL
2389,01-02-2023,61903.92547,QSFP-40/100-SRBD,QSFP100,TOASTBU,58652.45108,93839.90916,5153.02433,98590.31,XL
2390,01-03-2023,62309.71911,QSFP-40/100-SRBD,QSFP100,TOASTBU,59857.86729,109071.0821,5395.478168,99268.82,XL
2391,01-04-2023,62711.45482,QSFP-40/100-SRBD,QSFP100,TOASTBU,61051.22933,122113.2539,7832.058737,152875.34,XL
2392,01-05-2023,63109.17317,QSFP-40/100-SRBD,QSFP100,TOASTBU,62232.65776,132803.1576,5816.18692,149663.2,XL
2393,01-06-2023,63502.91434,QSFP-40/100-SRBD,QSFP100,TOASTBU,63402.2719,141038.3095,7480.920696,150345.45,XL
2394,01-07-2023,63892.7181,QSFP-40/100-SRBD,QSFP100,TOASTBU,64560.1899,146778.2441,8204.13938,109771.8,XL
2395,01-08-2023,64278.62382,QSFP-40/100-SRBD,QSFP100,TOASTBU,65706.52872,150044.1273,7012.708295,115388.77,XL
